       0     0.267467    -0.199755      637.405      0.00000
       0     0.261476    -0.200907      1071.94   0.00617284
       0     0.255923    -0.203601      1304.91    0.0123457
       0     0.250251    -0.206037      1639.72    0.0185185
       0     0.244580    -0.208473      1591.07    0.0246914
       0     0.238720    -0.210398      1937.09    0.0308642
       0     0.232720    -0.211798      1504.50    0.0370370
       0     0.226562    -0.211698      1653.86    0.0432099
       1     0.269803    -0.200927      432.556      0.00000
       1     0.265165    -0.204993      918.404   0.00617284
       1     0.260778    -0.209330      902.455    0.0123457
       1     0.256354    -0.213627      1258.22    0.0185185
       1     0.251449    -0.217362      1069.12    0.0246914
       2     0.182016    -0.241145      714.455      0.00000
       2     0.178223    -0.246011      876.149   0.00617284
       2     0.173703    -0.250190      590.102    0.0123457
       2     0.167932    -0.252324      794.083    0.0185185
       2     0.161872    -0.253468      539.762    0.0246914
       3    0.0847918    -0.267510      461.408      0.00000
       3    0.0907407    -0.269136      1262.16   0.00617284
       3    0.0968725    -0.269734      528.342    0.0123457
       4     0.200867    -0.223566      384.397      0.00000
       4     0.195275    -0.226169      540.107   0.00617284
       5     0.183333    -0.232137      353.450      0.00000
       5     0.177168    -0.231881      530.291   0.00617284
       5     0.171131    -0.230666      452.409    0.0123457
       5     0.165317    -0.228599      320.569    0.0185185
       6     0.179747    -0.256759      346.788      0.00000
       6     0.185570    -0.258802      454.008   0.00617284
       6     0.191351    -0.260945      397.734    0.0123457
       7     0.134069    -0.264288      295.290      0.00000
       7     0.139811    -0.266516      379.151   0.00617284
       8     0.214880    -0.210863      171.045      0.00000
       8     0.209591    -0.214040      341.918   0.00617284
       8     0.204607    -0.217681      421.134    0.0123457
       9     0.158630    -0.243505      248.117      0.00000
       9     0.152473    -0.243929      318.920   0.00617284
      10     0.128545    -0.276814      243.026      0.00000
      10     0.133871    -0.279934      289.777   0.00617284
      11     0.212119    -0.224363      231.145      0.00000
      11     0.206666    -0.227243      319.346   0.00617284
      12     0.139525    -0.255255      222.079      0.00000
      12     0.145656    -0.255643      301.146   0.00617284
      12     0.151655    -0.254339      252.330    0.0123457
      13     0.140150    -0.279886      205.238      0.00000
      13     0.141826    -0.285821      277.365   0.00617284
      13     0.144764    -0.291099      256.833    0.0123457
      13     0.150240    -0.293669      243.422    0.0185185
      13     0.156298    -0.294848      189.614    0.0246914
      13     0.162451    -0.295238      207.172    0.0308642
      13     0.168587    -0.294594      193.184    0.0370370
      13     0.174330    -0.292499      122.115    0.0432099
      13     0.179423    -0.289011      77.7429    0.0493827
      13     0.184778    -0.285950      72.0533    0.0555556
      13     0.190027    -0.282711      82.3790    0.0617284
      13     0.195140    -0.279275      102.384    0.0679012
      14     0.203435    -0.254950      159.032      0.00000
      14     0.203106    -0.261114      292.321   0.00617284
      14     0.202996    -0.267280      306.000    0.0123457
      14     0.202407    -0.273417      218.550    0.0185185
      14     0.199553    -0.278841      213.880    0.0246914
      14     0.195977    -0.283870      177.859    0.0308642
      14     0.192260    -0.288795      169.742    0.0370370
      15     0.222856    -0.239639      191.706      0.00000
      15     0.229015    -0.240043      296.594   0.00617284
      15     0.235177    -0.240087      220.038    0.0123457
      16     0.159767    -0.224513      103.000      0.00000
      16     0.162150    -0.230206      197.989   0.00617284
      16     0.164996    -0.235677      247.691    0.0123457
      17     0.135126    -0.296648      137.860      0.00000
      17     0.137293    -0.302414      192.131   0.00617284
      18     0.149692    -0.205690      99.4648      0.00000
      18     0.155640    -0.207330      140.674   0.00617284
      18     0.161686    -0.208534      159.294    0.0123457
      19     0.130245    -0.281923      121.325      0.00000
      19     0.134850    -0.286031      142.096   0.00617284
      19     0.139224    -0.290386      176.443    0.0123457
      19     0.143928    -0.294377      150.398    0.0185185
      19     0.149114    -0.297699      95.1612    0.0246914
      19     0.154905    -0.299828      119.561    0.0308642
      20     0.212102    -0.183256      108.585      0.00000
      20     0.207482    -0.187345      187.801   0.00617284
      21     0.113242    -0.258626      83.5997      0.00000
      21     0.118923    -0.261009      151.025   0.00617284
      22     0.242511    -0.179037      88.6111      0.00000
      22     0.239411    -0.184341      122.622   0.00617284
      23     0.206408    -0.171266      97.5564      0.00000
      23     0.208348    -0.177115      100.382   0.00617284
      24     0.406265    -0.400241      96.0723      0.00000
      24     0.412331    -0.401368      122.942   0.00617284
      24     0.418044    -0.403671      121.738    0.0123457
      25     0.195522    -0.267188      82.9481      0.00000
      25     0.191571    -0.271926      138.362   0.00617284
      26    0.0647330    -0.265419      57.2811      0.00000
      26    0.0704800    -0.267628      98.9348   0.00617284
      27     0.447443    -0.234250      83.6341      0.00000
      27     0.441902    -0.236940      104.971   0.00617284
      27     0.435856    -0.238018      62.8225    0.0123457
      28    0.0841356    -0.247310      82.8324      0.00000
      28    0.0871200    -0.252701      109.246   0.00617284
      29     0.126602    -0.278396      76.5064      0.00000
      29     0.126741    -0.284561      85.5525   0.00617284
      29     0.128566    -0.290425      102.185    0.0123457
      29     0.130748    -0.296198      82.8030    0.0185185
      29     0.133062    -0.301918      61.4114    0.0246914
      29     0.136025    -0.307330      57.9974    0.0308642
      29     0.139498    -0.312429      63.3124    0.0370370
      29     0.144207    -0.316387      86.6106    0.0432099
      29     0.149359    -0.319782      83.9061    0.0493827
      29     0.154844    -0.322591      71.7101    0.0555556
      30     0.220641    -0.165203      53.1738      0.00000
      30     0.215492    -0.168601      81.8454   0.00617284
      31     0.215153    -0.215527      86.5109      0.00000
      31     0.209717    -0.218448      105.542   0.00617284
      32     0.166843    -0.264106      62.0602      0.00000
      32     0.161508    -0.267198      68.5236   0.00617284
      32     0.156461    -0.270751      87.6823    0.0123457
      33     0.149559    -0.295494      57.5205      0.00000
      33     0.155556    -0.296914      170.672   0.00617284
      34     0.246911    -0.275467      59.8577      0.00000
      34     0.240741    -0.275309      168.619   0.00617284
      35     0.373807    -0.403714      60.6873      0.00000
      35     0.373457    -0.409877      162.866   0.00617284
      36     0.122545    -0.199731      45.2648      0.00000
      36     0.126149    -0.204707      75.1081   0.00617284
      37    0.0277281    -0.221469      54.4847      0.00000
      37    0.0296143    -0.227346      84.2632   0.00617284
      37    0.0313543    -0.233267      69.0608    0.0123457
      38     0.387704    -0.399671      53.2156      0.00000
      38     0.391073    -0.404841      90.4385   0.00617284
      38     0.394285    -0.410110      88.6430    0.0123457
      39     0.175307    -0.301376      48.2468      0.00000
      39     0.169136    -0.301207      64.1434   0.00617284
      40     0.213151    -0.279335      47.0305      0.00000
      40     0.212123    -0.285422      104.173   0.00617284
      40     0.210494    -0.291358      137.216    0.0123457
      40     0.207642    -0.296815      62.1977    0.0185185
      40     0.203887    -0.301709      44.1833    0.0246914
      41     0.217602    -0.283493      17.4530      0.00000
      41     0.216713    -0.289600      22.8008   0.00617284
      41     0.215080    -0.295540      28.2886    0.0123457
      41     0.212164    -0.300950      35.1566    0.0185185
      41     0.208571    -0.305969      64.1116    0.0246914
      41     0.204864    -0.310903      81.7057    0.0308642
      41     0.200919    -0.315648      74.3021    0.0370370
      41     0.196776    -0.320221      52.0023    0.0432099
      41     0.192142    -0.324270      45.5651    0.0493827
      41     0.186846    -0.327431      41.0387    0.0555556
      41     0.181393    -0.330318      33.6344    0.0617284
      42     0.200641    -0.285247      38.8810      0.00000
      42     0.197440    -0.290519      73.2708   0.00617284
      42     0.193445    -0.295220      75.0458    0.0123457
      42     0.188960    -0.299455      51.2834    0.0185185
      43     0.138165    -0.308441      45.8464      0.00000
      43     0.143442    -0.311624      75.3556   0.00617284
      43     0.148367    -0.315343      75.6778    0.0123457
      44     0.217024    -0.261169      46.9506      0.00000
      44     0.217837    -0.267287      70.5428   0.00617284
      44     0.218928    -0.273355      55.8621    0.0123457
      45     0.253154    -0.178521      49.6037      0.00000
      45     0.258251    -0.182003      63.1888   0.00617284
      46     0.262615    -0.259627      47.5419      0.00000
      46     0.264655    -0.265453      72.7215   0.00617284
      46     0.266226    -0.271420      80.9939    0.0123457
      46     0.266626    -0.277570      67.6010    0.0185185
      47     0.407405    -0.414819      46.7082      0.00000
      47     0.407395    -0.420985      66.2926   0.00617284
      48     0.407925    -0.426824      44.8496      0.00000
      48     0.402708    -0.430115      66.9160   0.00617284
      49     0.220502    -0.245522      41.7468      0.00000
      49     0.222839    -0.251235      117.972   0.00617284
      50     0.205688    -0.156827      42.9457      0.00000
      50     0.206119    -0.162962      64.9540   0.00617284
      51     0.221628    -0.272419      38.2845      0.00000
      51     0.227780    -0.272759      63.5554   0.00617284
      51     0.233949    -0.272947      78.1258    0.0123457
      51     0.240121    -0.273026      54.8709    0.0185185
      52    0.0498322    -0.206750      9.42897      0.00000
      52    0.0505876    -0.212874      25.5299   0.00617284
      52    0.0521252    -0.218819      29.0290    0.0123457
      52    0.0553511    -0.224081      52.3650    0.0185185
      52    0.0588499    -0.229164      54.7962    0.0246914
      52    0.0624201    -0.234196      44.7445    0.0308642
      52    0.0658928    -0.239298      30.0944    0.0370370
      52    0.0698749    -0.244009      18.1821    0.0432099
      53     0.233814    -0.141510      19.4304      0.00000
      53     0.234564    -0.147637      44.0832   0.00617284
      54     0.249696    -0.249011      38.8840      0.00000
      54     0.252644    -0.254432      54.1901   0.00617284
      54     0.255080    -0.260095      54.4737    0.0123457
      54     0.256727    -0.266043      49.6181    0.0185185
      54     0.256924    -0.272183      38.2284    0.0246914
      54     0.254169    -0.277640      42.4276    0.0308642
