       0     0.242585    -0.212019      182.556      0.00000
       0     0.236418    -0.212275      274.680   0.00617284
       0     0.230249    -0.212204      291.407    0.0123457
       0     0.224104    -0.211764      153.257    0.0185185
       1     0.264278    -0.199336      161.184      0.00000
       1     0.258642    -0.201852      432.227   0.00617284
       1     0.253096    -0.204554      279.013    0.0123457
       1     0.247699    -0.207546      197.784    0.0185185
       2     0.191821    -0.243303      119.651      0.00000
       2     0.185694    -0.244034      253.486   0.00617284
       2     0.179653    -0.245303      241.042    0.0123457
       3     0.264528    -0.205287      123.437      0.00000
       3     0.260136    -0.209625      142.234   0.00617284
       3     0.255737    -0.213955      177.213    0.0123457
       3     0.251125    -0.218051      148.811    0.0185185
       4     0.165564    -0.221914      68.7065      0.00000
       4     0.167701    -0.227705      95.7763   0.00617284
       4     0.170220    -0.233336      75.9608    0.0123457
       5     0.216515    -0.222844      18.2555      0.00000
       5     0.210790    -0.225144      30.9368   0.00617284
       5     0.205204    -0.227764      46.8992    0.0123457
       5     0.199757    -0.230668      67.7709    0.0185185
       5     0.194340    -0.233629      63.0887    0.0246914
       6     0.173306    -0.250907      53.0713      0.00000
       6     0.167372    -0.252583      107.724   0.00617284
       6     0.161351    -0.253943      86.0533    0.0123457
       6     0.155279    -0.255048      63.0274    0.0185185
       6     0.149173    -0.255948      67.7300    0.0246914
       6     0.143031    -0.256501      72.5645    0.0308642
       6     0.136858    -0.256522      57.4645    0.0370370
       6     0.130713    -0.257065      32.2460    0.0432099
       7     0.218560    -0.210585      37.1497      0.00000
       7     0.212862    -0.212934      64.5632   0.00617284
       7     0.207591    -0.216138      69.1823    0.0123457
       7     0.202809    -0.220036      67.7031    0.0185185
       7     0.198148    -0.224074      109.737    0.0246914
       7     0.193066    -0.227571      63.3366    0.0308642
       8     0.132128    -0.245941      21.3549      0.00000
       8     0.138297    -0.245782      32.5038   0.00617284
       8     0.144469    -0.245809      52.1183    0.0123457
       8     0.150632    -0.246109      51.0499    0.0185185
       8     0.156694    -0.247262      58.5263    0.0246914
       8     0.162825    -0.247897      66.2938    0.0308642
       9     0.129645    -0.233549      29.8581      0.00000
       9     0.135802    -0.233951      84.0377   0.00617284
      10     0.162150    -0.224786      28.8692      0.00000
