      25     0.416969    -0.403669      199.917    0.0123457
      26     0.217107    -0.214667      139.727      0.00000
      26     0.211808    -0.217832      271.679   0.00617284
      26     0.206526    -0.221025      223.809    0.0123457
      27     0.252786    -0.271766      149.621      0.00000
      27     0.246963    -0.273802      238.782   0.00617284
      27     0.240888    -0.274802      284.671    0.0123457
      27     0.234751    -0.274318      251.528    0.0185185
      27     0.228679    -0.273207      208.490    0.0246914
      27     0.222588    -0.272214      211.700    0.0308642
      27     0.216535    -0.271006      167.721    0.0370370
      28    0.0277459    -0.223576      129.367      0.00000
      28    0.0297722    -0.229403      180.854   0.00617284
      29     0.145774    -0.314488      133.480      0.00000
      29     0.150704    -0.318195      177.858   0.00617284
      29     0.155141    -0.322483      184.087    0.0123457
      29     0.159977    -0.326310      152.560    0.0185185
      29     0.165013    -0.329878      90.2728    0.0246914
      29     0.170559    -0.332244      63.5569    0.0308642
      29     0.176297    -0.330027      136.033    0.0370370
      29     0.182396    -0.329239      151.526    0.0432099
      29     0.187985    -0.326637      167.102    0.0493827
      29     0.192944    -0.322995      128.218    0.0555556
      29     0.197197    -0.318526      108.386    0.0617284
      29     0.201755    -0.314370      96.7250    0.0679012
      29     0.206129    -0.310027      71.0803    0.0740741
      29     0.210042    -0.305254      45.2534    0.0802469
      29     0.213370    -0.300064      36.8274    0.0864197
      29     0.215619    -0.294335      47.1053    0.0925926
      30     0.126332    -0.284605      136.399      0.00000
      30     0.128700    -0.290300      178.799   0.00617284
      31    0.0851776    -0.249719      128.488      0.00000
      31    0.0887739    -0.254709      165.279   0.00617284
      32     0.245959    -0.250010      126.162      0.00000
      32     0.246253    -0.256174      171.948   0.00617284
      33     0.407297    -0.414820      118.610      0.00000
      33     0.407526    -0.420984      151.404   0.00617284
      34     0.147836    -0.245601      114.394      0.00000
      34     0.141975    -0.247531      325.766   0.00617284
      35     0.208338    -0.150310      98.7575      0.00000
      35     0.206517    -0.156184      166.272   0.00617284
      35     0.206285    -0.162347      170.489    0.0123457
      35     0.206141    -0.168516      170.239    0.0185185
      36     0.257537    -0.248891      71.0299      0.00000
      36     0.259539    -0.254729      85.0937   0.00617284
      36     0.262000    -0.260390      170.939    0.0123457
      36     0.264197    -0.266156      214.424    0.0185185
      36     0.265801    -0.272103      220.766    0.0246914
      36     0.266064    -0.278253      209.215    0.0308642
      36     0.265231    -0.284363      169.095    0.0370370
      37     0.194920    -0.269194      107.127      0.00000
      37     0.190965    -0.273933      164.321   0.00617284
      38     0.387732    -0.399101      108.624      0.00000
      38     0.390717    -0.404500      193.471   0.00617284
      38     0.393977    -0.409742      199.969    0.0123457
      38     0.396885    -0.415183      159.959    0.0185185
      39     0.125895    -0.202289      108.230      0.00000
      39     0.127948    -0.208109      140.079   0.00617284
      40     0.211335    -0.273506      95.6428      0.00000
      40     0.217322    -0.275005      125.606   0.00617284
      40     0.223302    -0.276535      123.326    0.0123457
      41    0.0289521    -0.218912      85.6040      0.00000
      41    0.0313902    -0.224574      105.466   0.00617284
      41    0.0339504    -0.230189      105.213    0.0123457
      41    0.0367365    -0.235696      60.2506    0.0185185
      42     0.149390    -0.269619      84.8783      0.00000
      42     0.155530    -0.270247      127.468   0.00617284
      43     0.293771    -0.206214      83.8766      0.00000
      43     0.292803    -0.212300      94.2527   0.00617284
      44     0.121916    -0.292609      78.6807      0.00000
      44     0.121397    -0.298754      103.568   0.00617284
      44     0.121368    -0.304927      84.0146    0.0123457
      44     0.121099    -0.311091      54.2155    0.0185185
      44     0.121047    -0.317251      38.7617    0.0246914
      45     0.212498    -0.278504      52.8387      0.00000
      45     0.212280    -0.284672      121.816   0.00617284
      45     0.211250    -0.290757      128.179    0.0123457
      46     0.214386    -0.254505      84.9289      0.00000
      46     0.216391    -0.260341      139.384   0.00617284
      46     0.218000    -0.266298      102.829    0.0123457
      47     0.131722    -0.307361      78.2895      0.00000
      47     0.134120    -0.313047      125.925   0.00617284
      47     0.136358    -0.318800      120.912    0.0123457
      47     0.138636    -0.324536      83.6407    0.0185185
      47     0.141775    -0.329831      59.5251    0.0246914
      48     0.252074    -0.179409      72.3279      0.00000
      48     0.257367    -0.182582      126.108   0.00617284
      49     0.228312    -0.194442      68.7810      0.00000
      49     0.222242    -0.195309      98.2209   0.00617284
      49     0.216446    -0.197101      64.3025    0.0123457
      50    0.0489977    -0.215188      57.6168      0.00000
      50    0.0521579    -0.220488      90.2889   0.00617284
      50    0.0553828    -0.225749      135.943    0.0123457
      50    0.0589542    -0.230783      133.368    0.0185185
      50    0.0625965    -0.235766      100.161    0.0246914
      50    0.0663856    -0.240637      53.5801    0.0308642
      50    0.0705662    -0.245177      30.2877    0.0370370
      51     0.214872    -0.153726      73.6800      0.00000
      51     0.215341    -0.159880      75.5885   0.00617284
      52     0.322435    -0.132626      22.8602      0.00000
      52     0.320242    -0.138394      42.0306   0.00617284
      52     0.318170    -0.144208      54.2627    0.0123457
      52     0.315595    -0.149816      73.4298    0.0185185
      52     0.312921    -0.155378      99.4045    0.0246914
      52     0.310080    -0.160858      127.632    0.0308642
      52     0.307318    -0.166378      140.153    0.0370370
      52     0.304344    -0.171784      139.108    0.0432099
      52     0.300987    -0.176962      128.075    0.0493827
      52     0.297092    -0.181749      121.117    0.0555556
      52     0.293014    -0.186382      101.592    0.0617284
      52     0.288728    -0.190822      64.7867    0.0679012
      53     0.120977    -0.265846      61.2068      0.00000
      53     0.118373    -0.271440      74.7404   0.00617284
      53     0.114324    -0.276091      64.4334    0.0123457
      53     0.109795    -0.280282      39.4503    0.0185185
      53     0.105214    -0.284418      29.0643    0.0246914
      54     0.378209    -0.416850      58.2733      0.00000
      54     0.377724    -0.422979      73.1096   0.00617284
      54     0.374030    -0.427882      95.1304    0.0123457
      55     0.200042    -0.287845      66.6881      0.00000
      55     0.196540    -0.292924      73.1880   0.00617284
      55     0.192505    -0.297590      60.4488    0.0123457
      56     0.231472    -0.252460      41.6477      0.00000
      56     0.235762    -0.256896      80.7966   0.00617284
      57     0.166622    -0.266636      57.5442      0.00000
      57     0.160494    -0.267311      71.5158   0.00617284
      58     0.202853    -0.289008      40.0885      0.00000
      58     0.200051    -0.294493      73.6109   0.00617284
      58     0.196390    -0.299463      89.1140    0.0123457
      58     0.192304    -0.304075      94.7332    0.0185185
      58     0.187681    -0.308164      90.3183    0.0246914
      58     0.182924    -0.312094      82.5635    0.0308642
      58     0.177613    -0.315230      54.4924    0.0370370
      58     0.171879    -0.317496      48.8848    0.0432099
      59     0.110226    -0.209891      59.1180      0.00000
      59     0.109408    -0.215973      80.2200   0.00617284
      59     0.106505    -0.221360      95.8765    0.0123457
      60     0.209777    -0.276695      54.8825      0.00000
      60     0.208205    -0.282664      85.9746   0.00617284
      61     0.262021    -0.223136      54.6207      0.00000
      61     0.264373    -0.228833      85.6531   0.00617284
      61     0.267476    -0.234161      65.3041    0.0123457
      62     0.254428    -0.256371      53.0117      0.00000
      62     0.255846    -0.262375      108.044   0.00617284
      62     0.256848    -0.268464      100.782    0.0123457
      63     0.257225    -0.274934      52.3035      0.00000
      63     0.252819    -0.279257      87.2880   0.00617284
      64     0.189290    -0.159937      16.0098      0.00000
      64     0.186781    -0.165533      26.5175   0.00617284
      64     0.186006    -0.171609      51.9699    0.0123457
      64     0.185943    -0.177781      94.9548    0.0185185
      64     0.185770    -0.183951      110.931    0.0246914
      64     0.186088    -0.190116      97.3304    0.0308642
      64     0.186351    -0.196281      55.8288    0.0370370
      65     0.288098    -0.180323      41.1785      0.00000
      65     0.285322    -0.185837      71.6776   0.00617284
      65     0.282412    -0.191278      90.5892    0.0123457
      66     0.147457    -0.205545      51.7269      0.00000
      66     0.143356    -0.210128      65.0622   0.00617284
      67     0.123650    -0.309419      22.0908      0.00000
      67     0.123605    -0.315592      49.9494   0.00617284
      67     0.123951    -0.321751      73.4831    0.0123457
      67     0.125149    -0.327799      93.8832    0.0185185
      67     0.126940    -0.333705      99.2302    0.0246914
      67     0.129031    -0.339510      86.3990    0.0308642
      67     0.131586    -0.345129      79.9982    0.0370370
      67     0.134392    -0.350615      67.2665    0.0432099
      67     0.137820    -0.355743      66.8678    0.0493827
      67     0.142277    -0.360002      70.4309    0.0555556
      67     0.146959    -0.364023      68.4590    0.0617284
      67     0.151660    -0.368018      68.3585    0.0679012
      67     0.156800    -0.371430      62.8895    0.0740741
      67     0.162421    -0.373953      65.5187    0.0802469
      67     0.168347    -0.375661      65.0727    0.0864197
      67     0.174249    -0.377453      41.6672    0.0925926
      67     0.180065    -0.379392      28.6174    0.0987654
      67     0.186176    -0.378935      19.6789     0.104938
      68     0.420894    -0.409288      49.9591      0.00000
      68     0.420172    -0.415416      70.1453   0.00617284
      68     0.418375    -0.421314      71.7578    0.0123457
      68     0.416598    -0.427224      47.2682    0.0185185
      69     0.387330    -0.408881      52.7607      0.00000
      69     0.390334    -0.414267      54.7674   0.00617284
      70     0.249262    -0.255092      57.6238      0.00000
      70     0.251483    -0.260844      85.4066   0.00617284
      71     0.254253    -0.296977      39.8468      0.00000
      71     0.248129    -0.297739      78.0937   0.00617284
      71     0.241977    -0.298163      84.2145    0.0123457
      71     0.235809    -0.298033      67.3022    0.0185185
      71     0.229678    -0.297360      49.6848    0.0246914
      71     0.223650    -0.296064      42.8260    0.0308642
      72     0.220427    -0.297313      25.7029      0.00000
      72     0.218380    -0.303136      64.3342   0.00617284
      72     0.216030    -0.308836      71.6127    0.0123457
      72     0.212872    -0.314132      68.1618    0.0185185
      73     0.407256    -0.302590      34.9894      0.00000
      73     0.402857    -0.306907      47.7156   0.00617284
