       0     0.250257    -0.209781      323.985      0.00000
       0     0.244290    -0.211360      816.070   0.00617284
       0     0.238244    -0.212598      1119.37    0.0123457
       0     0.232130    -0.213440      968.495    0.0185185
       0     0.226043    -0.214431      478.577    0.0246914
       0     0.220051    -0.215915      279.391    0.0308642
       0     0.214004    -0.217154      195.403    0.0370370
       0     0.208902    -0.220588      198.222    0.0432099
       0     0.203618    -0.223775      178.764    0.0493827
       0     0.198010    -0.226334      182.765    0.0555556
       0     0.192338    -0.228755      153.670    0.0617284
       1     0.262500    -0.201010      346.376      0.00000
       1     0.256652    -0.202983      722.968   0.00617284
       1     0.250954    -0.205354      787.672    0.0123457
       1     0.245227    -0.207655      533.924    0.0185185
       1     0.239269    -0.209263      458.414    0.0246914
       1     0.233219    -0.210490      662.260    0.0308642
       1     0.227151    -0.211621      760.279    0.0370370
       1     0.221112    -0.212891      579.490    0.0432099
       2     0.143264    -0.248987      38.3513      0.00000
       2     0.149433    -0.249095      84.2453   0.00617284
       2     0.155600    -0.248920      174.727    0.0123457
       2     0.161754    -0.249387      392.659    0.0185185
       2     0.167906    -0.249887      450.314    0.0246914
       3     0.171240    -0.241867      151.082      0.00000
       3     0.177015    -0.244043      236.082   0.00617284
       3     0.182967    -0.245659      223.711    0.0123457
       3     0.189117    -0.245997      145.589    0.0185185
       4     0.127173    -0.234180      70.0351      0.00000
       4     0.133346    -0.234191      100.971   0.00617284
       4     0.139515    -0.234331      106.284    0.0123457
       5     0.203427    -0.230075      54.4635      0.00000
       5     0.197986    -0.232986      89.4930   0.00617284
       5     0.192388    -0.235575      119.640    0.0123457
       6     0.174085    -0.251068      70.9986      0.00000
       6     0.180228    -0.251629      114.457   0.00617284
       6     0.186397    -0.251625      114.708    0.0123457
       6     0.192437    -0.250476      72.0783    0.0185185
       7     0.173560    -0.213400      63.5202      0.00000
       7     0.171297    -0.219119      124.738   0.00617284
       7     0.168021    -0.224318      110.047    0.0123457
       8     0.261542    -0.208913      55.2581      0.00000
       8     0.256972    -0.213062      88.2364   0.00617284
       8     0.252469    -0.217284      191.161    0.0123457
       8     0.247710    -0.221209      81.4827    0.0185185
       9     0.117687    -0.256976      38.1734      0.00000
       9     0.121401    -0.261892      75.8620   0.00617284
      10     0.132332    -0.264873      46.8394      0.00000
      10     0.138060    -0.267170      66.9900   0.00617284
      11     0.389597    -0.403021      43.0418      0.00000
      11     0.393088    -0.408111      60.1088   0.00617284
      11     0.396116    -0.413488      44.7706    0.0123457
      12     0.208854    -0.248404      29.4775      0.00000
      12     0.203472    -0.251425      47.2127   0.00617284
      13     0.157955    -0.223884      28.8445      0.00000
      13     0.161933    -0.228554      37.9268   0.00617284
      13     0.166023    -0.233170      42.3183    0.0123457
      13     0.169708    -0.238116      33.4105    0.0185185
      14     0.126688    -0.279638      22.4536      0.00000
      14     0.126191    -0.285787      24.9334   0.00617284
      14     0.126738    -0.291929      18.1235    0.0123457
      14     0.127996    -0.297970      18.2425    0.0185185
      14     0.128911    -0.304072      14.4733    0.0246914
      15     0.120846    -0.266632      22.9983      0.00000
      15     0.117915    -0.272065      29.2605   0.00617284
      16     0.387060    -0.409925      21.7723      0.00000
      16     0.388178    -0.415991      27.1381   0.00617284
      17     0.275862    -0.204695      21.6478      0.00000
      17     0.279858    -0.209397      25.2281   0.00617284
      18     0.121059    -0.282638      21.5484      0.00000
      18     0.117014    -0.287287      32.5076   0.00617284
      19     0.132026    -0.292798      21.5508      0.00000
      19     0.133967    -0.298654      29.6933   0.00617284
      19     0.136526    -0.304269      37.1845    0.0123457
      19     0.139051    -0.309888      32.2718    0.0185185
      19     0.141460    -0.315568      24.1617    0.0246914
      19     0.144847    -0.320704      19.3073    0.0308642
      19     0.149223    -0.325044      14.7144    0.0370370
      19     0.154360    -0.328448      8.11060    0.0432099
      19     0.159997    -0.330937      5.40519    0.0493827
      20     0.136601    -0.287897      20.0479      0.00000
      20     0.141000    -0.292227      23.7098   0.00617284
      20     0.145812    -0.296065      26.9490    0.0123457
      20     0.151234    -0.299004      19.9921    0.0185185
      21     0.187018    -0.231836      22.6611      0.00000
      21     0.180891    -0.232559      29.6593   0.00617284
      22     0.122250    -0.289527      14.7896      0.00000
      22     0.121879    -0.295688      37.0882   0.00617284
      22     0.121530    -0.301850      36.1297    0.0123457
      22     0.121432    -0.308022      30.5212    0.0185185
      22     0.121355    -0.314194      21.2037    0.0246914
      23     0.141810    -0.242638      14.5891      0.00000
      23     0.147967    -0.242877      25.2425   0.00617284
      24     0.131066    -0.210656      9.41876      0.00000
      24     0.135885    -0.214510      11.5953   0.00617284
      24     0.140867    -0.218148      20.2880    0.0123457
      25     0.222892    -0.239768      15.4805      0.00000
      25     0.228981    -0.240508      20.7521   0.00617284
      26     0.153124    -0.298714      12.1798      0.00000
      26     0.159262    -0.299291      18.5202   0.00617284
      26     0.165419    -0.299141      19.1214    0.0123457
      26     0.171388    -0.297636      18.3353    0.0185185
      26     0.177087    -0.295271      17.4425    0.0246914
      26     0.182438    -0.292216      15.6690    0.0308642
      26     0.187367    -0.288529      10.1998    0.0370370
      27     0.143289    -0.267365      12.5481      0.00000
      27     0.149223    -0.269061      18.9377   0.00617284
      27     0.155259    -0.270333      18.5022    0.0123457
      27     0.161399    -0.270960      13.2389    0.0185185
      27     0.167504    -0.271847      6.81611    0.0246914
      28     0.402782    -0.403124      11.1779      0.00000
      28     0.404302    -0.409107      13.5118   0.00617284
      28     0.405790    -0.415096      10.1315    0.0123457
      28     0.406710    -0.421184      8.37516    0.0185185
      29     0.128247    -0.200600      11.0408      0.00000
      29     0.122233    -0.201964      13.9575   0.00617284
